record_type,record_id,payload_json,canonical_sha256
method,cnn_posterior,"{""claim_boundary"":""legacy checkpoint is diagnostic provenance only; Phase-9 CNN must use the same causal token stream, split and selection ledger"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""PENDING_PHASE9_CAUSAL_POSTERIOR_RETRAIN_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""HISTORICAL_PARAMETER_ESTIMATOR_DIAGNOSTIC_ONLY_RETRAIN_REQUIRED"",""implementation_paths"":[""cnn_fpga/model/tiny_cnn.py"",""cnn_fpga/benchmark/learned_model_eligibility_replay.py""],""label"":""Causal CNN posterior model"",""mandatory"":true,""method_id"":""cnn_posterior"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""MANDATORY_BASELINE"",""source_ids"":[""LOCAL-T5.4.3"",""LOCAL-T6.17.3"",""METHOD-CNN""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""LEGACY_CNN_ONLY_PREDICTED_PARAMETERS_AND_HAS_NO_PHASE9_POSTERIOR_ACTION_OR_MATCHED_BUDGET_QUALIFICATION""}",4387d7401a83152294708a5a7f2c25398561f28a8c203bc6ff0792e3c784a082
method,gru_posterior,"{""claim_boundary"":""new tournament training only; old synthetic ranking is not inherited"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""PENDING_PHASE9_RETRAIN_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""HISTORICAL_PRODUCTION_RETRAIN_REQUIRED"",""implementation_paths"":[""cnn_fpga/decoder/slow_loop_model_selection.py""],""label"":""GRU posterior model"",""mandatory"":true,""method_id"":""gru_posterior"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""MANDATORY_BASELINE"",""source_ids"":[""LOCAL-T4.1.1"",""LOCAL-T9.1.3""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""PHASE9_DATA_POSTERIOR_CALIBRATION_ACTION_AND_MATCHED_SELECTION_NOT_EXECUTED""}",ce57540969d82d785fe5fd7518a8067bfe2da701b2c98447b21c5151708ed18f
method,tcn_posterior,"{""claim_boundary"":""strict causal convolutions; no future padding"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""PENDING_PHASE9_RETRAIN_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""HISTORICAL_PRODUCTION_RETRAIN_REQUIRED"",""implementation_paths"":[""cnn_fpga/decoder/slow_loop_model_selection.py""],""label"":""Causal TCN posterior model"",""mandatory"":true,""method_id"":""tcn_posterior"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""MANDATORY_BASELINE"",""source_ids"":[""LOCAL-T4.1.1""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""PHASE9_DATA_CONTEXT_POSTERIOR_CALIBRATION_ACTION_AND_MATCHED_SELECTION_NOT_EXECUTED""}",747a94ace8b50b232fa23f2f3f6643e8bb72dff2b42b727fa70fbb0e15543625
method,causal_ssm_posterior,"{""claim_boundary"":""state dimension, discretization, stability and streaming update must be explicit"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""implementation_paths"":[],""label"":""Causal state-space sequence model"",""mandatory"":true,""method_id"":""causal_ssm_posterior"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""MANDATORY_BASELINE"",""source_ids"":[""METHOD-SSM""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""NO_CAUSAL_STREAMING_SSM_IMPLEMENTATION""}",2c33e96130b0002ee50139d4a41b388a06d43a3a3606a9d6598c6067fd84e9ac
method,causal_transformer_posterior,"{""claim_boundary"":""fixed causal context and KV cache; large variants only enter ceiling"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""implementation_paths"":[],""label"":""Causal Transformer posterior model"",""mandatory"":true,""method_id"":""causal_transformer_posterior"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""MANDATORY_BASELINE"",""source_ids"":[""LIT-VAIDHYANATHAN-2026""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""NO_CAUSAL_MASKED_FIXED_CACHE_PHASE9_IMPLEMENTATION""}",4208271932e72cb86bc32cf8530b5cea9005a38bc769d0da1d1af05aaa273a5f
method,proposed_observed_only_posterior_predictive_risk_aware,"{""claim_boundary"":""architecture is selected by frozen tournament evidence, not by narrative preference"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_IMPLEMENTED_NOT_SELECTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""proposed_controller"",""historical_state"":""FUTURE_IMPLEMENTATION_TYPED_NULL"",""implementation_paths"":[],""label"":""Proposed observed-only posterior-predictive risk-aware controller"",""mandatory"":false,""method_id"":""proposed_observed_only_posterior_predictive_risk_aware"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":true,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""MATCHED_DEPLOYABLE_RANKED"",""role"":""PROPOSED_CANDIDATE"",""source_ids"":[""PHASE9-PROPOSED""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":true,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""T9_4_T9_5_MODEL_SELECTOR_AND_COMMON_ACTION_INTEGRATION_NOT_EXECUTED""}",274132066a3a4c34a5c2979f29166f1e91513a7a125937e96797cc556afb8999
method,high_particle_smc_ceiling,"{""claim_boundary"":""same traces/actions but no deployable rank or SOTA vote"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""sequential_monte_carlo"",""historical_state"":""FUTURE_PROFILE_TYPED_NULL"",""implementation_paths"":[""cnn_fpga/decoder/particle_filter_baseline.py""],""label"":""High-particle SMC ceiling"",""mandatory"":false,""method_id"":""high_particle_smc_ceiling"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""UNBUDGETED_CAPACITY_CEILING_NONRANKING"",""role"":""CAPACITY_CEILING"",""source_ids"":[""METHOD-SMC""],""target_eligibility"":{""capacity_ceiling_candidate"":true,""matched_candidate"":false,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""UNBUDGETED_PROFILE_NOT_EXECUTED""}",abd08d91fd770806c90cb17b338ac690f08c90b37d3b5023971d617c21c44c20
method,full_grid_bayesian_ceiling,"{""claim_boundary"":""accuracy ceiling only"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""bayesian_decoder"",""historical_state"":""FUTURE_PROFILE_TYPED_NULL"",""implementation_paths"":[""cnn_fpga/benchmark/memory_assisted_bayesian_decoder.py""],""label"":""Full-grid Bayesian ceiling"",""mandatory"":false,""method_id"":""full_grid_bayesian_ceiling"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""UNBUDGETED_CAPACITY_CEILING_NONRANKING"",""role"":""CAPACITY_CEILING"",""source_ids"":[""LIT-WAN-2020""],""target_eligibility"":{""capacity_ceiling_candidate"":true,""matched_candidate"":false,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""UNBUDGETED_PROFILE_NOT_EXECUTED""}",b1cb81c814317837c20484b85f274a454638ca738498adc73abdceb893dfd9ff
method,large_gru_ensemble_ceiling,"{""claim_boundary"":""ensemble and enlarged state cannot vote in deployable ranking"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""FUTURE_PROFILE_TYPED_NULL"",""implementation_paths"":[""cnn_fpga/decoder/slow_loop_model_selection.py""],""label"":""Large GRU ensemble ceiling"",""mandatory"":false,""method_id"":""large_gru_ensemble_ceiling"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""UNBUDGETED_CAPACITY_CEILING_NONRANKING"",""role"":""CAPACITY_CEILING"",""source_ids"":[""LOCAL-T4.1.1""],""target_eligibility"":{""capacity_ceiling_candidate"":true,""matched_candidate"":false,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""UNBUDGETED_PROFILE_NOT_EXECUTED""}",5588b7564e69e85054d8ecff500ae37d52f858ad5706577702e26b7966e7ffd5
method,large_ssm_ceiling,"{""claim_boundary"":""capacity ceiling only"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""implementation_paths"":[],""label"":""Large SSM ceiling"",""mandatory"":false,""method_id"":""large_ssm_ceiling"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""UNBUDGETED_CAPACITY_CEILING_NONRANKING"",""role"":""CAPACITY_CEILING"",""source_ids"":[""METHOD-SSM""],""target_eligibility"":{""capacity_ceiling_candidate"":true,""matched_candidate"":false,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""UNBUDGETED_PROFILE_NOT_IMPLEMENTED""}",69f0b10fca00b8bee3786144a97f41efc614f834516e5f525fce2ff7fcefcaae
method,large_transformer_ceiling,"{""claim_boundary"":""capacity ceiling only; no deployable or external-SOTA vote"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""learned_sequence_model"",""historical_state"":""MISSING_IMPLEMENTATION_TYPED_NULL"",""implementation_paths"":[],""label"":""Large causal Transformer ceiling"",""mandatory"":false,""method_id"":""large_transformer_ceiling"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":true,""privileged_diagnostic_evaluation_on_formal"":false,""scenario_id_access"":false},""registry_class"":""UNBUDGETED_CAPACITY_CEILING_NONRANKING"",""role"":""CAPACITY_CEILING"",""source_ids"":[""LIT-VAIDHYANATHAN-2026""],""target_eligibility"":{""capacity_ceiling_candidate"":true,""matched_candidate"":false,""privileged_upper_bound"":false,""protocol_anchor"":false},""typed_null_reason"":""UNBUDGETED_PROFILE_NOT_IMPLEMENTED""}",fb4de118901cab566bfd17e3bb18106256f2bb80d9df797c121900f5b79907b1
method,hidden_state_decoder_oracle,"{""claim_boundary"":""reads hidden physical state and never ranks"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""PENDING_PHASE9_BACKEND_ADAPTER_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""oracle"",""historical_state"":""HISTORICAL_PRODUCTION_ADAPTER_PENDING"",""implementation_paths"":[""cnn_fpga/benchmark/oracle_baseline.py""],""label"":""Hidden-state decoder oracle"",""mandatory"":false,""method_id"":""hidden_state_decoder_oracle"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":true,""observed_only"":false,""privileged_diagnostic_evaluation_on_formal"":true,""scenario_id_access"":false},""registry_class"":""PRIVILEGED_UPPER_BOUND_NONRANKING"",""role"":""PRIVILEGED_UPPER_BOUND"",""source_ids"":[""LOCAL-T3.1.3""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":false,""privileged_upper_bound"":true,""protocol_anchor"":false},""typed_null_reason"":""PHASE9_BACKEND_ACTION_ORACLE_NOT_EXECUTED""}",d33c212b4023e0ca8e55e29625c1a4a14cb95d4b8563376230fbd54c0e7a9352
